2	22	20/02/2013	304	68.5857	20	91
2	22	13/03/2013	354	57.0847	20	91
2	22	10/04/2013	984	219.8423	20	91
1	22	17/12/2012	0	0	20	91
1	22	28/01/2013	488	43.6959	20	91
1	22	20/02/2013	709	120.5929	20	91
1	22	13/03/2013	708	113.4665	20	91
1	22	10/04/2013	1391	139.6137	20	91
2	13	17/12/2012	0	0	20	91
2	13	28/01/2013	154	25.8198	20	91
2	13	20/02/2013	269	111.2055	20	91
2	13	13/03/2013	278	132.9661	20	91
2	13	10/04/2013	1116	329.5087	20	91
1	13	17/12/2012	0	0	20	91
1	13	28/01/2013	382	16.8126	20	91
1	13	20/02/2013	627	58.731	20	91
1	13	13/03/2013	991	211.5183	20	91
1	13	10/04/2013	1885	284.5229	20	91
2	4	17/12/2012	0	0	20	91
2	4	28/01/2013	80	87.8787	20	91
2	4	20/02/2013	81	151.5211	20	91
2	4	13/03/2013	51	102	20	91
2	4	10/04/2013	900	229.6896	20	91
1	4	17/12/2012	0	0	20	91
1	4	28/01/2013	497	40.9715	20	91
1	4	20/02/2013	641	133.4416	20	91
1	4	13/03/2013	764	110.7068	20	91
1	4	10/04/2013	1557	421.0763	20	91
2	22	17/12/2012	533	80.9361	14	91
2	22	28/01/2013	8419	1365.0665	14	91
2	22	20/02/2013	14211	637.7826	14	91
2	22	13/03/2013	17799	2564.2701	14	91
2	22	10/04/2013	20208	3112.4232	14	91
1	22	17/12/2012	562	90.5243	14	91
1	22	28/01/2013	5435	380.5872	14	91
1	22	20/02/2013	6851	770.969	14	91
1	22	13/03/2013	7954	1376.0639	14	91
1	22	10/04/2013	7677	902.2305	14	91
2	13	17/12/2012	580.5	21.5638	14	91
2	13	28/01/2013	11000	1517.1446	14	91
2	13	20/02/2013	18860	1408.799	14	91
2	13	13/03/2013	24459.3	1901.2963	14	91
2	13	10/04/2013	24427	816.2115	14	91
1	13	17/12/2012	719	132.106	14	91
1	13	28/01/2013	6401	786.7867	14	91
1	13	20/02/2013	9183	1713.5923	14	91
1	13	13/03/2013	10458.8	2626.1745	14	91
1	13	10/04/2013	11051	3777.832	14	91
2	4	17/12/2012	675	75.1975	14	91
2	4	28/01/2013	12568	3001.5942	14	91
2	4	20/02/2013	21813	6303.0941	14	91
2	4	13/03/2013	26955	3551.7813	14	91
2	4	10/04/2013	28339	2094.4227	14	91
1	4	17/12/2012	683.5	72.597	14	91
1	4	28/01/2013	7568	1447.3847	14	91
1	4	20/02/2013	9829	2592.4348	14	91
1	4	13/03/2013	10770.8	651.2901	14	91
1	4	10/04/2013	11928	4309.4315	14	91
2	22	14/11/2012	3	0	1	91
2	22	22/11/2012	4.2916	0.4643	1	91
2	22	28/11/2012	5.8333	0.4815	1	91
2	22	4/12/2012	6.9583	0.3586	1	91
2	22	12/12/2012	8.6666	0.4815	1	91
2	22	18/12/2012	9.9583	0.6902	1	91
2	22	27/12/2012	12	0.7223	1	91
2	22	3/01/2013	13.5	0.7801	1	91
2	22	8/01/2013	14.5416	0.5882	1	91
2	22	16/01/2013	15.625	0.4945	1	91
2	22	22/01/2013	16.4583	0.5089	1	91
2	22	29/01/2013	16.5416	0.5089	1	91
2	22	5/02/2013	16.5416	0.5089	1	91
1	22	14/11/2012	3.0833	0.2823	1	91
1	22	22/11/2012	4.5	0.5107	1	91
1	22	28/11/2012	5.8333	0.3806	1	91
1	22	4/12/2012	7.1666	0.637	1	91
1	22	12/12/2012	9.0416	0.624	1	91
1	22	18/12/2012	10.3333	0.637	1	91
1	22	27/12/2012	11.9583	0.6902	1	91
1	22	3/01/2013	13.3333	0.7613	1	91
1	22	8/01/2013	14.1666	0.637	1	91
1	22	16/01/2013	15.9583	0.6902	1	91
1	22	22/01/2013	16.7083	0.55	1	91
1	22	29/01/2013	16.7916	0.5089	1	91
1	22	5/02/2013	16.7916	0.5089	1	91
2	13	14/11/2012	3.0416	0.2041	1	91
2	13	22/11/2012	4.1666	0.3806	1	91
2	13	28/11/2012	5.8333	0.3806	1	91
2	13	4/12/2012	7.0416	0.55	1	91
2	13	12/12/2012	8.8333	0.5646	1	91
2	13	18/12/2012	10.2083	0.5882	1	91
2	13	27/12/2012	12.2916	0.624	1	91
2	13	3/01/2013	1	0.5646	1	91
2	13	8/01/2013	15	0.417	1	91
2	13	16/01/2013	15.9166	0.4082	1	91
2	13	22/01/2013	16.5416	0.5089	1	91
2	13	29/01/2013	16.6666	0.4815	1	91
2	13	5/02/2013	16.6666	0.4815	1	91
1	13	14/11/2012	3.0833	0.2823	1	91
1	13	22/11/2012	4.4583	0.5089	1	91
1	13	28/11/2012	5.9166	0.4082	1	91
1	13	4/12/2012	7.375	0.4945	1	91
1	13	12/12/2012	9.125	0.3378	1	91
1	13	18/12/2012	10.5833	0.5835	1	91
1	13	27/12/2012	12.5	0.7223	1	91
1	13	3/01/2013	13.8333	0.637	1	91
1	13	8/01/2013	14.625	0.7109	1	91
1	13	16/01/2013	16.25	0.6756	1	91
1	13	22/01/2013	16.75	0.5316	1	91
1	13	29/01/2013	16.8333	0.637	1	91
1	13	5/02/2013	16.8333	0.637	1	91
2	4	14/11/2012	3	0	1	91
2	4	22/11/2012	4.2916	0.4643	1	91
2	4	28/11/2012	5.9166	0.2823	1	91
2	4	4/12/2012	7.1666	0.4815	1	91
2	4	12/12/2012	9	0.417	1	91
2	4	18/12/2012	10.2916	0.55	1	91
2	4	27/12/2012	12.625	0.6468	1	91
2	4	3/01/2013	14.3333	0.7613	1	91
2	4	8/01/2013	15.2083	0.5089	1	91
2	4	16/01/2013	16.0416	0.4643	1	91
2	4	22/01/2013	16.5416	0.5882	1	91
2	4	29/01/2013	16.5416	0.5882	1	91
2	4	5/02/2013	16.5416	0.5882	1	91
1	4	14/11/2012	3	0	1	91
1	4	22/11/2012	4.2916	0.4643	1	91
1	4	28/11/2012	5.9583	0.2041	1	91
1	4	4/12/2012	7.2083	0.4148	1	91
1	4	12/12/2012	9.3333	0.4815	1	91
1	4	18/12/2012	10.6666	0.4815	1	91
1	4	27/12/2012	12.5833	0.7172	1	91
1	4	3/01/2013	13.875	0.6123	1	91
1	4	8/01/2013	14.75	0.6756	1	91
1	4	16/01/2013	16.2916	0.55	1	91
1	4	22/01/2013	16.7083	0.4643	1	91
1	4	29/01/2013	16.7083	0.4643	1	91
1	4	5/02/2013	16.7083	0.4643	1	91
2	22	14/11/2012	1	0	2	91
2	22	22/11/2012	2	0	2	91
2	22	28/11/2012	3	0	2	91
2	22	4/12/2012	3.6666	0.4815	2	91
2	22	12/12/2012	4.9166	0.2823	2	91
2	22	18/12/2012	5.9583	0.2041	2	91
2	22	27/12/2012	7	0.2948	2	91
2	22	3/01/2013	8.5	0.5897	2	91
2	22	8/01/2013	9.625	0.5757	2	91
2	22	16/01/2013	12.7916	0.8329	2	91
2	22	22/01/2013	14.5	0.6593	2	91
2	22	29/01/2013	14.5833	0.6538	2	91
2	22	5/02/2013	16.5416	0.5089	2	91
1	22	14/11/2012	1	0	2	91
1	22	22/11/2012	2	0	2	91
1	22	28/11/2012	3	0	2	91
1	22	4/12/2012	3.8333	0.3806	2	91
1	22	12/12/2012	5	0	2	91
1	22	18/12/2012	6	0	2	91
1	22	27/12/2012	7.0833	0.4082	2	91
1	22	3/01/2013	7.9166	0.5036	2	91
1	22	8/01/2013	8.7916	0.5882	2	91
1	22	16/01/2013	12.7083	0.9545	2	91
1	22	22/01/2013	14.875	0.5366	2	91
1	22	29/01/2013	15	0.417	2	91
1	22	5/02/2013	16.7916	0.5089	2	91
2	13	14/11/2012	1	0	2	91
2	13	22/11/2012	2	0	2	91
2	13	28/11/2012	3	0	2	91
2	13	4/12/2012	3.625	0.4945	2	91
2	13	12/12/2012	4.9166	0.2823	2	91
2	13	18/12/2012	5.9583	0.2041	2	91
2	13	27/12/2012	7.25	0.4423	2	91
2	13	3/01/2013	8.8333	0.4815	2	91
2	13	8/01/2013	9.9166	0.5036	2	91
2	13	16/01/2013	13.375	0.4945	2	91
2	13	22/01/2013	14.5416	0.5089	2	91
2	13	29/01/2013	14.6666	0.4815	2	91
2	13	5/02/2013	16.6666	0.4815	2	91
1	13	14/11/2012	1	0	2	91
1	13	22/11/2012	2	0	2	91
1	13	28/11/2012	3	0	2	91
1	13	4/12/2012	3.8333	0.3806	2	91
1	13	12/12/2012	5	0	2	91
1	13	18/12/2012	6.125	0.3378	2	91
1	13	27/12/2012	7.3333	0.4815	2	91
1	13	3/01/2013	8.2916	0.624	2	91
1	13	8/01/2013	9.1666	0.5646	2	91
1	13	16/01/2013	13	0.834	2	91
1	13	22/01/2013	14.5833	0.5835	2	91
1	13	29/01/2013	15.3333	0.8164	2	91
1	13	5/02/2013	16.8333	0.637	2	91
2	4	14/11/2012	1	0	2	91
2	4	22/11/2012	2	0	2	91
2	4	28/11/2012	3	0	2	91
2	4	4/12/2012	3.75	0.4423	2	91
2	4	12/12/2012	5	0	2	91
2	4	18/12/2012	6	0	2	91
2	4	27/12/2012	7.375	0.4945	2	91
2	4	3/01/2013	8.875	0.4484	2	91
2	4	8/01/2013	9.9583	0.624	2	91
2	4	16/01/2013	13.3333	0.4815	2	91
2	4	22/01/2013	14.4583	0.5882	2	91
2	4	29/01/2013	14.5	0.6593	2	91
2	4	5/02/2013	16.5416	0.5882	2	91
1	4	14/11/2012	1	0	2	91
1	4	22/11/2012	2	0	2	91
1	4	28/11/2012	3	0	2	91
1	4	4/12/2012	3.9166	0.2823	2	91
1	4	12/12/2012	5	0	2	91
1	4	18/12/2012	6.0833	0.2823	2	91
1	4	27/12/2012	7.25	0.4423	2	91
1	4	3/01/2013	8.2916	0.4643	2	91
1	4	8/01/2013	9.25	0.6756	2	91
1	4	16/01/2013	13.375	0.9696	2	91
1	4	22/01/2013	14.6666	0.4815	2	91
1	4	29/01/2013	15.0416	0.4643	2	91
1	4	5/02/2013	16.7083	0.4643	2	91
2	22	15/01/2013	5.0125	0.025	15	91
2	22	17/01/2013	5.0625	0.075	15	91
2	22	21/01/2013	5.7125	0.175	15	91
2	22	24/01/2013	6	0	15	91
2	22	29/01/2013	6	0	15	91
1	22	15/01/2013	5.0125	0.025	15	91
1	22	17/01/2013	5.275	0.3095	15	91
1	22	21/01/2013	5.9125	0.0629	15	91
1	22	24/01/2013	5.9625	0.0478	15	91
1	22	29/01/2013	6	0	15	91
2	13	15/01/2013	5.05	0.0408	15	91
2	13	17/01/2013	5.1381	0.0844	15	91
2	13	21/01/2013	5.6973	0.1196	15	91
2	13	24/01/2013	5.9375	0.0478	15	91
2	13	29/01/2013	6	0	15	91
1	13	15/01/2013	5.0375	0.0478	15	91
1	13	17/01/2013	5.3276	0.1825	15	91
1	13	21/01/2013	5.9111	0.0483	15	91
1	13	24/01/2013	5.975	0.0288	15	91
1	13	29/01/2013	6	0	15	91
2	4	15/01/2013	5.0272	0.0316	15	91
2	4	17/01/2013	5.1226	0.0791	15	91
2	4	21/01/2013	5.7701	0.1905	15	91
2	4	24/01/2013	5.9611	0.0501	15	91
2	4	29/01/2013	6	0	15	91
1	4	15/01/2013	5.1769	0.1318	15	91
1	4	17/01/2013	5.4809	0.2392	15	91
1	4	21/01/2013	5.8736	0.0274	15	91
1	4	24/01/2013	6	0	15	91
1	4	29/01/2013	6	0	15	91
2	22	15/01/2013	6	0	4	91
2	22	17/01/2013	6	0	4	91
2	22	21/01/2013	6.025	0.05	4	91
2	22	24/01/2013	6.5375	0.2495	4	91
2	22	29/01/2013	6.9875	0.025	4	91
1	22	15/01/2013	6	0	4	91
1	22	17/01/2013	6	0	4	91
1	22	21/01/2013	6	0	4	91
1	22	24/01/2013	6.3	0.3316	4	91
1	22	29/01/2013	6.975	0.0288	4	91
2	13	15/01/2013	6	0	4	91
2	13	17/01/2013	6	0	4	91
2	13	21/01/2013	6	0	4	91
2	13	24/01/2013	6.6072	0.166	4	91
2	13	29/01/2013	6.9743	0.0296	4	91
1	13	15/01/2013	6	0	4	91
1	13	17/01/2013	6	0	4	91
1	13	21/01/2013	6.05	0.1	4	91
1	13	24/01/2013	6.5296	0.259	4	91
1	13	29/01/2013	6.9618	0.0254	4	91
2	4	15/01/2013	6	0	4	91
2	4	17/01/2013	6	0	4	91
2	4	21/01/2013	6.0425	0.0558	4	91
2	4	24/01/2013	6.6231	0.153	4	91
2	4	29/01/2013	6.9736	0.0526	4	91
1	4	15/01/2013	6	0	4	91
1	4	17/01/2013	6	0	4	91
1	4	21/01/2013	6.125	0.1658	4	91
1	4	24/01/2013	6.6453	0.3189	4	91
1	4	29/01/2013	6.9743	0.0296	4	91
2	22	2/11/2012	2	0	3	91
2	22	5/11/2012	2.7536	0.2042	3	91
2	22	6/11/2012	2.8621	0.092	3	91
2	22	7/11/2012	2.9843	0.0312	3	91
2	22	9/11/2012	3	0	3	91
1	22	2/11/2012	2	0	3	91
1	22	5/11/2012	2.7875	0.1475	3	91
1	22	6/11/2012	2.8933	0.1267	3	91
1	22	7/11/2012	2.9835	0.0558	3	91
1	22	9/11/2012	3	0	3	91
2	13	2/11/2012	2	0	3	91
2	13	5/11/2012	2.6323	0.2163	3	91
2	13	6/11/2012	2.8924	0.1394	3	91
2	13	7/11/2012	2.9852	0.0294	3	91
2	13	9/11/2012	3	0	3	91
1	13	2/11/2012	2	0	3	91
1	13	5/11/2012	2.858	0.1092	3	91
1	13	6/11/2012	2.8491	0.1812	3	91
1	13	7/11/2012	3	0	3	91
1	13	9/11/2012	3	0	3	91
2	4	2/11/2012	2	0	3	91
2	4	5/11/2012	2.8623	0.2076	3	91
2	4	6/11/2012	2.8851	0.1226	3	91
2	4	7/11/2012	3.0287	0.0334	3	91
2	4	9/11/2012	3	0	3	91
1	4	2/11/2012	2	0	3	91
1	4	5/11/2012	2.6323	0.2466	3	91
1	4	6/11/2012	2.7647	0.2401	3	91
1	4	7/11/2012	2.9558	0.0563	3	91
1	4	9/11/2012	3	0	3	91
1	22	8/11/2012	0.213	0.0091	21	91
1	22	22/11/2012	0.168	0.0178	21	91
1	22	29/11/2012	0.2008	0.007	21	91
1	22	6/12/2012	0.2105	0.0115	21	91
1	22	13/12/2012	0.1782	0.0099	21	91
1	22	20/12/2012	0.1321	0.0094	21	91
1	22	27/12/2012	0.1193	0.0161	21	91
1	22	3/01/2013	0.0912	0.0095	21	91
1	22	10/01/2013	0.0772	0.0082	21	91
1	22	17/01/2013	0.0685	0.0069	21	91
1	22	24/01/2013	0.0633	0.0076	21	91
1	22	31/01/2013	0.0642	0.0105	21	91
1	22	7/02/2013	0.0663	0.0106	21	91
1	22	14/02/2013	0.0625	0.0085	21	91
1	22	21/02/2013	0.0577	0.0096	21	91
1	22	28/02/2013	0.0601	0.0077	21	91
1	22	7/03/2013	0.0592	0.0073	21	91
1	22	14/03/2013	0.0588	0.0073	21	91
1	22	21/03/2013	0.061	0.0076	21	91
1	22	28/03/2013	0.0602	0.0078	21	91
1	22	4/04/2013	0.0598	0.0075	21	91
2	22	8/11/2012	0.2017	0.0162	21	91
2	22	22/11/2012	0.173	0.0216	21	91
2	22	29/11/2012	0.2066	0.0151	21	91
2	22	6/12/2012	0.2526	0.008	21	91
2	22	13/12/2012	0.2366	0.0347	21	91
2	22	20/12/2012	0.228	0.008	21	91
2	22	27/12/2012	0.2416	0.0077	21	91
2	22	3/01/2013	0.208	0.0096	21	91
2	22	10/01/2013	0.2061	0.0122	21	91
